,Restaurant_Name,longitude,lattitude,rad_longi,rad_latit,e_distance
1241,Puzzles,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1242,Club Cheese,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1243,Caribbean Cafe,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1244,Fudsk,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1245,Mad Over Momos,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1246,Al Forno,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1247,Dakkhin Tadka,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1248,Curry Park Veg Non-Veg,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1249,Smooches,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1250,MH-J1,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1251,Aarohi's Coffee Katta,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1252,FishChic+,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1253,Wafflenation,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1254,Dr. Bubbles Chai Specialist,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1255,Gore Amrutalya,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1256,Zippy Feed,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1257,CafÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â© Arabian Delight,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1258,Sweet Chocolate Toast,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1259,Mother's Tawa,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1260,Ranjae Family Resto,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1261,The Munching Route - Book Cafe,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1262,Aham Brahmasmi,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1263,Tarshish Shawarmas & Kebabs,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1264,Fast And Curryous,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1265,A One Chinese Tandur And Biryani House,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1266,Masala Wok,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1267,Yollops,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1268,Mhasobachi Jatra Khanawal,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1269,The Blue Plate,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1270,Rio Coastal Gourmet,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1271,Maa Ki Golden Rasoi,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1272,Shakes & Sundaes,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1273,Sagy's Healthy Bites,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1274,BOLLYWOOD KITCHEN,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1275,Natural Fruit Juice Bar,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1276,Top Hat,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1277,#TFT,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1278,Kabablo,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1279,Riddhima Foods,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1280,Classic Rock Cafe & Comedy,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1281,103- Shanghai Express,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1282,Gulp'd meals & more,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1283,Desi Biryani,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1284,Mad Fries,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1285,Big Bite Biryani,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1286,Kulfi Bar,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1287,Khushi Curries And Biryani,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1288,The Red Lantern,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1289,Bellagreen Pure Veg Kitchen And Bar,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1290,Athavan Hyderabadi Food Corner,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1291,Myfroyoland,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1292,Mealstory,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1293,Simply South Dakshin Dosawala,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1294,Udupi Swada,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1295,Ovenstory Pizza,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1296,Bait Brasserie,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1297,Fusion Dosa Factory,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1298,Pot De Fusion,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1299,Twisted Samocha,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1300,The KK's Foods Hotel College Catta,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1301,Chatpatlal Pure Veg,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1302,IndiToss,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1303,The Sea Floor,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1304,Assal Biryani,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1305,Small Hunger,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1306,Vandana Palaspagar,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1307,Sanjwara,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1308,@Kolhapur Resto,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1309,The Brew Room,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1310,Maitrikatta Anda Bhurji,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1311,Palace Of Theme Cakes,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1312,Cafe Pawsitive Vibes,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1313,Tapri Shapri,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1314,Layers,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1315,Hotel Chai N Nashta,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1316,Magnora,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1317,Frenzy Gourmet,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1318,Rolleat,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1319,The Delivery Xpress,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1320,Online Eats,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1321,Yenna Dosa,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1322,Sharvi The Little Chef,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1323,El Extrano,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1324,Ajmeer Beef Samosa,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1325,Fabcafe,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1326,Pakko Chinese & Caterers,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1327,Chula,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1328,Dacoit And Sepoy,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1329,Shree Paripoorna Bhojnalay,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1330,Raavan Biryani,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1331,Akkha Masoor,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1332,Seema Foods,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1333,Dino Donuts,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1334,Fun Loaded Food,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1335,Shree Krishna Sandwiches Fries And Shakes,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1336,Kolkata Calling,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1337,BhaijaanÃƒÆ’Ã‚Â¢ÃƒÂ¢Ã¢â‚¬Å¡Ã‚Â¬ÃƒÂ¢Ã¢â‚¬Å¾Ã‚Â¢s,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1338,Savji's Non Veg,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1339,The Taste with Spicy Twist,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1340,Dracula - 101% Pure Non-Veg,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1341,Hotel Raosaheb Veg And Nonveg,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1342,Tarsh Gastronomia,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1343,Cafe F 7,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1344,Frozen Gelato Creamery,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1345,Satvik Homemade Jain Foods,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1346,Kavaya Foods,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1347,Cafe M Cube,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1348,Jaha's Biryani,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1349,Hotel Anchu Chinese,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1350,Tangelo,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1351,Northern Heart,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1352,Paluskar Chicken 65 Centre,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1353,Khao Piyo Khisko,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1354,Dhokla House Sweets And Namkeen,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1355,JSK Yummiz,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1356,Pizza Lounge,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1357,Pide Turkish Cafe,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1358,Chef's Table,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1359,DRNK Lab,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1360,Roll Makers,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1361,Shortcuts - Quick Meals On The Go,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1362,Coffee Conversation Cafe,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1363,STEFFI,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1364,Khatta Hyderabad,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1365,The Savory,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1366,SMBTC,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1367,Jagdamb Homemade Biryani,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1368,A1 XPRS,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1369,Green Spoon Vegetarian Kitchen,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1370,B-Kwik,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1371,HEALTHYCIOUS,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1372,The Cake House N Cafe,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1373,Saru'j Shetkari Hotel,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1374,Meals Parcel,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1375,Mr. Sponzo,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1376,Being Healthy,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1377,The Hungry Hog,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1378,Laziz Rolls,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1379,Dwarka Chaha and Wadewale,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1380,The Queen's Plate,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1381,Mahi's Biryani,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1382,Khana Milega Kya?,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1383,Osheen's Varhadi Rasoi Flavours From Nagpur,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1384,Spice Of China Chinese,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1385,"Casa Mia - Biryani, Kabab & Handi's",73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1386,All Around spice,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1387,Chettinad Box,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1388,Cafe DoubleSeat,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1389,Shree Ganraj Pure Vegetarian,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1390,Mayur Refreshments,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1391,DS Fast Food Online Kitchen,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1392,The MegaByte Cafe,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1393,What's Up Tummy Snack Centre And Cafe,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1394,Aries Chinese Food,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1395,The Broken Egg,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1396,Sugate's Kolhapuri Kitchen,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1397,Arms Diet Cafe,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1398,Khuraak Foods Pure Veg,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1399,La Regal Chef,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1400,The Hungry Spot,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1401,Mauli Misal - Naad Nashikcha,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1402,Coffee Day Katta,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1403,Cafe Lollys Kitchen,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1404,Prashik Chaha,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1405,Cup a Tea,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1406,Butter Chicken Dabba,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1407,The Crispy Bites Kitchen,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1408,Aahaar,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
1409,Papa Luigi,73.85286,18.50421,1.2889375538333334,0.32294986508333334,0.0010858303867875372
